hotel_id,date,city,accommodation_type,stars,rating,distance,price,lnprice
1236,2017-NOV-weekday,Barcelona,Hotel,2.0,3.9,0.3,92,4.5217885770490405
1236,2017-DEC-holiday,Barcelona,Hotel,2.0,3.9,0.3,92,4.5217885770490405
1236,2017-NOV-weekend,Barcelona,Hotel,2.0,3.9,0.3,110,4.700480365792417
1236,2018-JUNE-weekend,Barcelona,Hotel,2.0,3.9,0.3,133,4.890349128221754
1237,2018-JUNE-weekend,Barcelona,Hotel,2.0,3.9,0.5,172,5.147494476813453
1237,2017-DEC-holiday,Barcelona,Hotel,2.0,3.9,0.5,98,4.584967478670572
1237,2017-NOV-weekend,Barcelona,Hotel,2.0,3.9,0.5,134,4.897839799950911
1237,2017-NOV-weekday,Barcelona,Hotel,2.0,3.9,0.5,67,4.204692619390966
1238,2017-NOV-weekday,Barcelona,Hotel,4.0,4.6,0.5,156,5.049856007249537
1238,2017-NOV-weekend,Barcelona,Hotel,4.0,4.6,0.5,191,5.25227342804663
1238,2017-DEC-holiday,Barcelona,Hotel,4.0,4.6,0.5,150,5.0106352940962555
1239,2017-DEC-holiday,Barcelona,Hotel,5.0,4.5,0.3,229,5.43372200355424
1239,2017-NOV-weekday,Barcelona,Hotel,5.0,4.5,0.3,229,5.43372200355424
1239,2018-JUNE-weekend,Barcelona,Hotel,5.0,4.5,0.3,352,5.863631175598097
1239,2017-NOV-weekend,Barcelona,Hotel,5.0,4.5,0.3,229,5.43372200355424
1240,2017-DEC-holiday,Barcelona,Hotel,3.0,3.7,0.3,155,5.043425116919247
1240,2017-NOV-weekend,Barcelona,Hotel,3.0,3.7,0.3,99,4.59511985013459
1240,2017-NOV-weekday,Barcelona,Hotel,3.0,3.7,0.3,61,4.110873864173311
1241,2017-DEC-holiday,Barcelona,Apartment,3.5,4.0,0.3,145,4.976733742420574
1241,2017-NOV-weekday,Barcelona,Apartment,3.5,4.0,0.3,113,4.727387818712341
1241,2017-NOV-weekend,Barcelona,Apartment,3.5,4.0,0.3,126,4.836281906951478
1242,2017-DEC-holiday,Barcelona,Hotel,2.0,3.5,0.3,104,4.6443908991413725
1242,2017-NOV-weekend,Barcelona,Hotel,2.0,3.5,0.3,104,4.6443908991413725
1242,2017-NOV-weekday,Barcelona,Hotel,2.0,3.5,0.3,77,4.343805421853684
1243,2017-NOV-weekday,Barcelona,Apartment,3.5,4.0,0.3,149,5.003946305945459
1243,2017-DEC-holiday,Barcelona,Apartment,3.5,4.0,0.3,242,5.488937726156687
1245,2017-NOV-weekday,Barcelona,Hotel,3.0,4.0,0.6,85,4.442651256490317
1245,2017-NOV-weekend,Barcelona,Hotel,3.0,4.0,0.6,134,4.897839799950911
1246,2017-NOV-weekday,Barcelona,Hotel,3.0,3.5,0.4,83,4.418840607796598
1246,2017-NOV-weekend,Barcelona,Hotel,3.0,3.5,0.4,135,4.90527477843843
1246,2018-JUNE-weekend,Barcelona,Hotel,3.0,3.5,0.4,167,5.117993812416755
1246,2017-DEC-holiday,Barcelona,Hotel,3.0,3.5,0.4,114,4.736198448394496
1247,2018-JUNE-weekend,Barcelona,Apartment,3.0,3.5,0.7,139,4.9344739331306915
1247,2017-NOV-weekday,Barcelona,Apartment,3.0,3.5,0.7,94,4.543294782270004
1247,2017-NOV-weekend,Barcelona,Apartment,3.0,3.5,0.7,94,4.543294782270004
1248,2017-NOV-weekday,Barcelona,Hotel,3.0,4.5,0.7,108,4.68213122712422
1248,2018-JUNE-weekend,Barcelona,Hotel,3.0,4.5,0.7,276,5.62040086571715
1248,2017-DEC-holiday,Barcelona,Hotel,3.0,4.5,0.7,130,4.867534450455582
1248,2017-NOV-weekend,Barcelona,Hotel,3.0,4.5,0.7,158,5.062595033026967
1249,2017-DEC-holiday,Barcelona,Hotel,1.0,3.2,0.5,59,4.07753744390572
1249,2018-JUNE-weekend,Barcelona,Hotel,1.0,3.2,0.5,159,5.0689042022202315
1249,2017-NOV-weekday,Barcelona,Hotel,1.0,3.2,0.5,53,3.970291913552122
1250,2017-NOV-weekday,Barcelona,Apartment,3.0,3.0,0.5,91,4.51085950651685
1250,2018-JUNE-weekend,Barcelona,Apartment,3.0,3.0,0.5,202,5.308267697401205
1250,2017-NOV-weekend,Barcelona,Apartment,3.0,3.0,0.5,121,4.795790545596741
1250,2017-DEC-holiday,Barcelona,Apartment,3.0,3.0,0.5,185,5.220355825078324
1251,2017-NOV-weekend,Barcelona,Apartment,2.0,3.2,0.5,141,4.948759890378168
1251,2018-JUNE-weekend,Barcelona,Apartment,2.0,3.2,0.5,225,5.41610040220442
1251,2017-DEC-holiday,Barcelona,Apartment,2.0,3.2,0.5,199,5.293304824724492
1251,2017-NOV-weekday,Barcelona,Apartment,2.0,3.2,0.5,96,4.564348191467836
1252,2017-NOV-weekend,Barcelona,Hotel,4.0,4.3,0.6,135,4.90527477843843
1252,2017-DEC-holiday,Barcelona,Hotel,4.0,4.3,0.6,146,4.983606621708336
1252,2017-NOV-weekday,Barcelona,Hotel,4.0,4.3,0.6,104,4.6443908991413725
1252,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.3,0.6,229,5.43372200355424
1253,2018-JUNE-weekend,Barcelona,Hotel,4.0,3.2,0.5,229,5.43372200355424
1254,2017-DEC-holiday,Barcelona,Hotel,1.0,3.0,0.5,64,4.1588830833596715
1254,2017-NOV-weekday,Barcelona,Hotel,1.0,3.0,0.5,64,4.1588830833596715
1255,2017-NOV-weekend,Barcelona,Hotel,4.0,4.8,0.6,146,4.983606621708336
1255,2017-DEC-holiday,Barcelona,Hotel,4.0,4.8,0.6,150,5.0106352940962555
1255,2017-NOV-weekday,Barcelona,Hotel,4.0,4.8,0.6,146,4.983606621708336
1256,2017-NOV-weekend,Barcelona,Hotel,3.5,3.7,0.3,101,4.61512051684126
1256,2017-NOV-weekday,Barcelona,Hotel,3.5,3.7,0.3,67,4.204692619390966
1257,2017-NOV-weekend,Barcelona,Hotel,3.0,4.1,0.4,142,4.955827057601261
1257,2017-DEC-holiday,Barcelona,Hotel,3.0,4.1,0.4,120,4.787491742782046
1257,2018-JUNE-weekend,Barcelona,Hotel,3.0,4.1,0.4,208,5.337538079701318
1257,2017-NOV-weekday,Barcelona,Hotel,3.0,4.1,0.4,98,4.584967478670572
1258,2017-DEC-holiday,Barcelona,Hotel,4.0,4.5,0.5,134,4.897839799950911
1258,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.5,0.5,232,5.44673737166631
1258,2017-NOV-weekday,Barcelona,Hotel,4.0,4.5,0.5,110,4.700480365792417
1259,2017-NOV-weekend,Barcelona,Hotel,3.0,3.7,0.3,101,4.61512051684126
1259,2018-JUNE-weekend,Barcelona,Hotel,3.0,3.7,0.3,168,5.123963979403259
1259,2017-DEC-holiday,Barcelona,Hotel,3.0,3.7,0.3,104,4.6443908991413725
1259,2017-NOV-weekday,Barcelona,Hotel,3.0,3.7,0.3,101,4.61512051684126
1261,2017-NOV-weekday,Barcelona,Hotel,3.0,4.0,0.6,84,4.430816798843313
1261,2017-NOV-weekend,Barcelona,Hotel,3.0,4.0,0.6,84,4.430816798843313
1261,2018-JUNE-weekend,Barcelona,Hotel,3.0,4.0,0.6,213,5.3612921657094255
1261,2017-DEC-holiday,Barcelona,Hotel,3.0,4.0,0.6,98,4.584967478670572
1262,2017-DEC-holiday,Barcelona,Apartment,3.0,3.7,0.6,97,4.574710978503383
1262,2018-JUNE-weekend,Barcelona,Apartment,3.0,3.7,0.6,128,4.852030263919617
1262,2017-NOV-weekday,Barcelona,Apartment,3.0,3.7,0.6,94,4.543294782270004
1263,2017-NOV-weekend,Barcelona,Hotel,3.0,4.1,0.5,118,4.770684624465665
1263,2017-DEC-holiday,Barcelona,Hotel,3.0,4.1,0.5,97,4.574710978503383
1263,2017-NOV-weekday,Barcelona,Hotel,3.0,4.1,0.5,99,4.59511985013459
1264,2017-NOV-weekday,Barcelona,Apartment,3.0,2.7,0.3,87,4.465908118654584
1264,2017-DEC-holiday,Barcelona,Apartment,3.0,2.7,0.3,223,5.407171771460119
1265,2017-NOV-weekday,Barcelona,Hotel,4.0,4.0,0.4,106,4.663439094112067
1265,2017-DEC-holiday,Barcelona,Hotel,4.0,4.0,0.4,112,4.718498871295094
1266,2017-NOV-weekend,Barcelona,Hotel,3.0,4.0,0.3,120,4.787491742782046
1266,2017-DEC-holiday,Barcelona,Hotel,3.0,4.0,0.3,94,4.543294782270004
1266,2017-NOV-weekday,Barcelona,Hotel,3.0,4.0,0.3,67,4.204692619390966
1267,2017-NOV-weekend,Barcelona,Hotel,4.0,4.3,0.5,174,5.159055299214529
1267,2017-DEC-holiday,Barcelona,Hotel,4.0,4.3,0.5,150,5.0106352940962555
1267,2017-NOV-weekday,Barcelona,Hotel,4.0,4.3,0.5,162,5.087596335232384
1269,2017-NOV-weekday,Barcelona,Hotel,2.0,2.2,0.5,51,3.9318256327243257
1269,2017-DEC-holiday,Barcelona,Hotel,2.0,2.2,0.5,64,4.1588830833596715
1270,2017-DEC-holiday,Barcelona,Hotel,3.0,3.9,0.5,184,5.214935757608986
1270,2018-JUNE-weekend,Barcelona,Hotel,3.0,3.9,0.5,206,5.327876168789581
1270,2017-NOV-weekend,Barcelona,Hotel,3.0,3.9,0.5,172,5.147494476813453
1270,2017-NOV-weekday,Barcelona,Hotel,3.0,3.9,0.5,111,4.709530201312334
1274,2017-DEC-holiday,Barcelona,Hotel,5.0,4.0,0.4,266,5.583496308781699
1274,2018-JUNE-weekend,Barcelona,Hotel,5.0,4.0,0.4,522,6.257667587882639
1274,2017-NOV-weekend,Barcelona,Hotel,5.0,4.0,0.4,266,5.583496308781699
1274,2017-NOV-weekday,Barcelona,Hotel,5.0,4.0,0.4,254,5.537334267018537
1275,2017-NOV-weekday,Barcelona,Hotel,3.0,3.7,0.3,82,4.406719247264253
1275,2017-NOV-weekend,Barcelona,Hotel,3.0,3.7,0.3,113,4.727387818712341
1275,2017-DEC-holiday,Barcelona,Hotel,3.0,3.7,0.3,92,4.5217885770490405
1275,2018-JUNE-weekend,Barcelona,Hotel,3.0,3.7,0.3,859,6.755768921984255
1276,2017-NOV-weekday,Barcelona,Hotel,3.0,3.7,0.2,79,4.3694478524670215
1276,2017-NOV-weekend,Barcelona,Hotel,3.0,3.7,0.2,105,4.653960350157523
1276,2017-DEC-holiday,Barcelona,Hotel,3.0,3.7,0.2,93,4.532599493153256
1277,2018-JUNE-weekend,Barcelona,Apartment,3.0,4.0,0.3,479,6.171700597410915
1278,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.0,0.3,482,6.1779441140506
1278,2017-NOV-weekday,Barcelona,Hotel,4.0,4.0,0.3,109,4.6913478822291435
1278,2017-NOV-weekend,Barcelona,Hotel,4.0,4.0,0.3,143,4.962844630259907
1278,2017-DEC-holiday,Barcelona,Hotel,4.0,4.0,0.3,143,4.962844630259907
1279,2017-DEC-holiday,Barcelona,Apartment,3.5,4.0,0.3,204,5.318119993844216
1279,2017-NOV-weekday,Barcelona,Apartment,3.5,4.0,0.3,98,4.584967478670572
1281,2018-JUNE-weekend,Barcelona,Hotel,2.0,3.0,0.5,185,5.220355825078324
1281,2017-NOV-weekend,Barcelona,Hotel,2.0,3.0,0.5,111,4.709530201312334
1281,2017-DEC-holiday,Barcelona,Hotel,2.0,3.0,0.5,81,4.394449154672439
1281,2017-NOV-weekday,Barcelona,Hotel,2.0,3.0,0.5,76,4.330733340286331
1282,2017-NOV-weekday,Barcelona,Hotel,4.0,4.5,0.6,197,5.2832037287379885
1282,2017-NOV-weekend,Barcelona,Hotel,4.0,4.5,0.6,197,5.2832037287379885
1282,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.5,0.6,348,5.8522024797744745
1282,2017-DEC-holiday,Barcelona,Hotel,4.0,4.5,0.6,197,5.2832037287379885
1283,2018-JUNE-weekend,Barcelona,Hotel,5.0,4.8,0.3,478,6.169610732491456
1283,2017-DEC-holiday,Barcelona,Hotel,5.0,4.8,0.3,377,5.932245187448011
1283,2017-NOV-weekend,Barcelona,Hotel,5.0,4.8,0.3,337,5.820082930352362
1283,2017-NOV-weekday,Barcelona,Hotel,5.0,4.8,0.3,422,6.045005314036012
1284,2018-JUNE-weekend,Barcelona,Hotel,1.0,3.5,0.3,91,4.51085950651685
1284,2017-NOV-weekday,Barcelona,Hotel,1.0,3.5,0.3,81,4.394449154672439
1284,2017-NOV-weekend,Barcelona,Hotel,1.0,3.5,0.3,94,4.543294782270004
1284,2017-DEC-holiday,Barcelona,Hotel,1.0,3.5,0.3,83,4.418840607796598
1285,2018-JUNE-weekend,Barcelona,Hotel,3.0,4.0,0.6,208,5.337538079701318
1285,2017-NOV-weekday,Barcelona,Hotel,3.0,4.0,0.6,104,4.6443908991413725
1285,2017-DEC-holiday,Barcelona,Hotel,3.0,4.0,0.6,114,4.736198448394496
1286,2017-NOV-weekday,Barcelona,Apartment,4.0,4.4,0.5,178,5.181783550292085
1288,2017-NOV-weekday,Barcelona,Apartment,4.0,1.0,0.5,192,5.2574953720277815
1288,2017-NOV-weekend,Barcelona,Apartment,4.0,1.0,0.5,253,5.53338948872752
1289,2017-NOV-weekend,Barcelona,Hotel,3.0,4.1,0.3,149,5.003946305945459
1289,2017-NOV-weekday,Barcelona,Hotel,3.0,4.1,0.3,114,4.736198448394496
1289,2018-JUNE-weekend,Barcelona,Hotel,3.0,4.1,0.3,321,5.771441123130016
1289,2017-DEC-holiday,Barcelona,Hotel,3.0,4.1,0.3,137,4.919980925828125
1290,2017-DEC-holiday,Barcelona,Hotel,3.0,4.0,0.5,114,4.736198448394496
1290,2018-JUNE-weekend,Barcelona,Hotel,3.0,4.0,0.5,314,5.749392985908253
1290,2017-NOV-weekday,Barcelona,Hotel,3.0,4.0,0.5,100,4.605170185988092
1292,2017-NOV-weekend,Barcelona,Apartment,4.0,4.3,0.5,312,5.7430031878094825
1294,2017-NOV-weekend,Barcelona,Hotel,3.0,4.4,0.6,166,5.111987788356544
1294,2017-DEC-holiday,Barcelona,Hotel,3.0,4.4,0.6,134,4.897839799950911
1294,2017-NOV-weekday,Barcelona,Hotel,3.0,4.4,0.6,113,4.727387818712341
1294,2018-JUNE-weekend,Barcelona,Hotel,3.0,4.4,0.6,312,5.7430031878094825
1295,2017-DEC-holiday,Barcelona,Hotel,5.0,4.6,0.6,232,5.44673737166631
1295,2018-JUNE-weekend,Barcelona,Hotel,5.0,4.6,0.6,377,5.932245187448011
1295,2017-NOV-weekday,Barcelona,Hotel,5.0,4.6,0.6,232,5.44673737166631
1295,2017-NOV-weekend,Barcelona,Hotel,5.0,4.6,0.6,232,5.44673737166631
1297,2017-DEC-holiday,Barcelona,Hotel,4.0,3.2,0.6,74,4.30406509320417
1297,2017-NOV-weekend,Barcelona,Hotel,4.0,3.2,0.6,119,4.77912349311153
1297,2017-NOV-weekday,Barcelona,Hotel,4.0,3.2,0.6,92,4.5217885770490405
1297,2018-JUNE-weekend,Barcelona,Hotel,4.0,3.2,0.6,249,5.517452896464707
1298,2017-NOV-weekend,Barcelona,Hotel,5.0,4.5,0.7,273,5.60947179518496
1298,2017-NOV-weekday,Barcelona,Hotel,5.0,4.5,0.7,273,5.60947179518496
1298,2018-JUNE-weekend,Barcelona,Hotel,5.0,4.5,0.7,416,6.030685260261263
1298,2017-DEC-holiday,Barcelona,Hotel,5.0,4.5,0.7,282,5.641907070938114
1299,2017-DEC-holiday,Barcelona,Hotel,3.0,4.0,0.7,118,4.770684624465665
1299,2018-JUNE-weekend,Barcelona,Hotel,3.0,4.0,0.7,143,4.962844630259907
1299,2017-NOV-weekday,Barcelona,Hotel,3.0,4.0,0.7,118,4.770684624465665
1299,2017-NOV-weekend,Barcelona,Hotel,3.0,4.0,0.7,118,4.770684624465665
1300,2017-NOV-weekday,Barcelona,Hotel,4.0,4.8,0.7,156,5.049856007249537
1300,2017-NOV-weekend,Barcelona,Hotel,4.0,4.8,0.7,172,5.147494476813453
1300,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.8,0.7,334,5.811140992976701
1300,2017-DEC-holiday,Barcelona,Hotel,4.0,4.8,0.7,167,5.117993812416755
1302,2018-JUNE-weekend,Barcelona,Apartment,4.0,4.8,0.6,408,6.0112671744041615
1302,2017-DEC-holiday,Barcelona,Apartment,4.0,4.8,0.6,325,5.783825182329737
1302,2017-NOV-weekend,Barcelona,Apartment,4.0,4.8,0.6,243,5.493061443340548
1302,2017-NOV-weekday,Barcelona,Apartment,4.0,4.8,0.6,212,5.356586274672012
1304,2017-DEC-holiday,Barcelona,Hotel,4.0,4.0,1.5,92,4.5217885770490405
1304,2017-NOV-weekday,Barcelona,Hotel,4.0,4.0,1.5,110,4.700480365792417
1304,2017-NOV-weekend,Barcelona,Hotel,4.0,4.0,1.5,150,5.0106352940962555
1305,2017-NOV-weekend,Barcelona,Hotel,4.0,3.5,2.4,74,4.30406509320417
1305,2017-NOV-weekday,Barcelona,Hotel,4.0,3.5,2.4,64,4.1588830833596715
1305,2017-DEC-holiday,Barcelona,Hotel,4.0,3.5,2.4,66,4.189654742026425
1306,2017-NOV-weekday,Barcelona,Apartment,3.0,3.9,2.5,77,4.343805421853684
1308,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.3,1.3,211,5.351858133476067
1308,2017-NOV-weekend,Barcelona,Hotel,4.0,4.3,1.3,109,4.6913478822291435
1308,2017-NOV-weekday,Barcelona,Hotel,4.0,4.3,1.3,86,4.454347296253507
1308,2017-DEC-holiday,Barcelona,Hotel,4.0,4.3,1.3,94,4.543294782270004
1309,2017-NOV-weekday,Barcelona,Apartment,4.0,4.4,1.4,97,4.574710978503383
1309,2017-DEC-holiday,Barcelona,Apartment,4.0,4.4,1.4,133,4.890349128221754
1312,2017-DEC-holiday,Barcelona,Hotel,4.0,3.7,1.4,83,4.418840607796598
1312,2017-NOV-weekend,Barcelona,Hotel,4.0,3.7,1.4,90,4.499809670330265
1312,2018-JUNE-weekend,Barcelona,Hotel,4.0,3.7,1.4,151,5.017279836814924
1312,2017-NOV-weekday,Barcelona,Hotel,4.0,3.7,1.4,83,4.418840607796598
1315,2017-NOV-weekday,Barcelona,Apartment,3.5,3.7,1.4,102,4.624972813284271
1315,2017-NOV-weekend,Barcelona,Apartment,3.5,3.7,1.4,153,5.030437921392435
1316,2017-NOV-weekday,Barcelona,Apartment,3.5,3.9,1.3,110,4.700480365792417
1317,2017-DEC-holiday,Barcelona,Hotel,4.0,4.0,1.2,104,4.6443908991413725
1317,2017-NOV-weekday,Barcelona,Hotel,4.0,4.0,1.2,103,4.634728988229636
1317,2017-NOV-weekend,Barcelona,Hotel,4.0,4.0,1.2,116,4.7535901911063645
1318,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.3,0.9,235,5.459585514144159
1318,2017-NOV-weekday,Barcelona,Hotel,4.0,4.3,0.9,101,4.61512051684126
1318,2017-DEC-holiday,Barcelona,Hotel,4.0,4.3,0.9,101,4.61512051684126
1318,2017-NOV-weekend,Barcelona,Hotel,4.0,4.3,0.9,114,4.736198448394496
1321,2017-NOV-weekday,Barcelona,Apartment,3.5,4.0,1.7,150,5.0106352940962555
1323,2017-NOV-weekend,Barcelona,Hotel,4.0,4.6,1.7,129,4.859812404361672
1323,2017-NOV-weekday,Barcelona,Hotel,4.0,4.6,1.7,129,4.859812404361672
1323,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.6,1.7,245,5.501258210544727
1323,2017-DEC-holiday,Barcelona,Hotel,4.0,4.6,1.7,160,5.075173815233827
1325,2017-NOV-weekday,Barcelona,Hotel,2.0,3.4,1.5,52,3.9512437185814275
1325,2017-NOV-weekend,Barcelona,Hotel,2.0,3.4,1.5,81,4.394449154672439
1325,2017-DEC-holiday,Barcelona,Hotel,2.0,3.4,1.5,64,4.1588830833596715
1330,2017-NOV-weekend,Barcelona,Apartment,4.0,4.5,1.2,225,5.41610040220442
1330,2017-DEC-holiday,Barcelona,Apartment,4.0,4.5,1.2,188,5.236441962829949
1330,2017-NOV-weekday,Barcelona,Apartment,4.0,4.5,1.2,169,5.1298987149230735
1330,2018-JUNE-weekend,Barcelona,Apartment,4.0,4.5,1.2,334,5.811140992976701
1331,2017-DEC-holiday,Barcelona,Hotel,4.0,3.9,0.9,103,4.634728988229636
1331,2017-NOV-weekday,Barcelona,Hotel,4.0,3.9,0.9,89,4.48863636973214
1331,2017-NOV-weekend,Barcelona,Hotel,4.0,3.9,0.9,89,4.48863636973214
1331,2018-JUNE-weekend,Barcelona,Hotel,4.0,3.9,0.9,210,5.3471075307174685
1332,2017-NOV-weekend,Barcelona,Apartment,3.5,4.0,1.1,172,5.147494476813453
1332,2018-JUNE-weekend,Barcelona,Apartment,3.5,4.0,1.1,254,5.537334267018537
1332,2017-DEC-holiday,Barcelona,Apartment,3.5,4.0,1.1,236,5.4638318050256105
1332,2017-NOV-weekday,Barcelona,Apartment,3.5,4.0,1.1,134,4.897839799950911
1336,2017-DEC-holiday,Barcelona,Hotel,4.0,4.5,1.0,168,5.123963979403259
1336,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.5,1.0,197,5.2832037287379885
1336,2017-NOV-weekday,Barcelona,Hotel,4.0,4.5,1.0,112,4.718498871295094
1339,2017-NOV-weekend,Barcelona,Hotel,4.0,4.0,1.5,116,4.7535901911063645
1339,2017-DEC-holiday,Barcelona,Hotel,4.0,4.0,1.5,104,4.6443908991413725
1339,2017-NOV-weekday,Barcelona,Hotel,4.0,4.0,1.5,92,4.5217885770490405
1339,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.0,1.5,185,5.220355825078324
1340,2017-NOV-weekday,Barcelona,Hotel,4.0,4.3,1.2,93,4.532599493153256
1340,2017-DEC-holiday,Barcelona,Hotel,4.0,4.3,1.2,120,4.787491742782046
1340,2017-NOV-weekend,Barcelona,Hotel,4.0,4.3,1.2,108,4.68213122712422
1340,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.3,1.2,229,5.43372200355424
1341,2017-NOV-weekday,Barcelona,Hotel,3.0,4.0,1.0,74,4.30406509320417
1341,2017-NOV-weekend,Barcelona,Hotel,3.0,4.0,1.0,97,4.574710978503383
1341,2017-DEC-holiday,Barcelona,Hotel,3.0,4.0,1.0,80,4.382026634673881
1342,2017-DEC-holiday,Barcelona,Apartment,4.0,4.8,1.0,509,6.2324480165505225
1342,2017-NOV-weekday,Barcelona,Apartment,4.0,4.8,1.0,314,5.749392985908253
1344,2017-DEC-holiday,Barcelona,Hotel,3.0,4.1,1.3,83,4.418840607796598
1344,2018-JUNE-weekend,Barcelona,Hotel,3.0,4.1,1.3,249,5.517452896464707
1344,2017-NOV-weekend,Barcelona,Hotel,3.0,4.1,1.3,130,4.867534450455582
1344,2017-NOV-weekday,Barcelona,Hotel,3.0,4.1,1.3,83,4.418840607796598
1346,2017-DEC-holiday,Barcelona,Hotel,4.0,4.1,1.1,102,4.624972813284271
1346,2017-NOV-weekend,Barcelona,Hotel,4.0,4.1,1.1,121,4.795790545596741
1346,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.1,1.1,204,5.318119993844216
1346,2017-NOV-weekday,Barcelona,Hotel,4.0,4.1,1.1,121,4.795790545596741
1347,2017-DEC-holiday,Barcelona,Hotel,4.0,4.5,1.4,94,4.543294782270004
1347,2017-NOV-weekday,Barcelona,Hotel,4.0,4.5,1.4,130,4.867534450455582
1347,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.5,1.4,236,5.4638318050256105
1347,2017-NOV-weekend,Barcelona,Hotel,4.0,4.5,1.4,153,5.030437921392435
1348,2017-NOV-weekday,Barcelona,Apartment,3.5,4.0,0.9,123,4.812184355372417
1348,2017-DEC-holiday,Barcelona,Apartment,3.5,4.0,0.9,172,5.147494476813453
1349,2017-NOV-weekend,Barcelona,Hotel,4.5,4.5,1.3,144,4.969813299576001
1349,2018-JUNE-weekend,Barcelona,Hotel,4.5,4.5,1.3,283,5.645446897643238
1349,2017-NOV-weekday,Barcelona,Hotel,4.5,4.5,1.3,114,4.736198448394496
1349,2017-DEC-holiday,Barcelona,Hotel,4.5,4.5,1.3,122,4.804021044733257
1351,2017-NOV-weekday,Barcelona,Hotel,4.5,4.5,1.2,141,4.948759890378168
1351,2017-DEC-holiday,Barcelona,Hotel,4.5,4.5,1.2,146,4.983606621708336
1351,2017-NOV-weekend,Barcelona,Hotel,4.5,4.5,1.2,130,4.867534450455582
1351,2018-JUNE-weekend,Barcelona,Hotel,4.5,4.5,1.2,172,5.147494476813453
1353,2017-NOV-weekday,Barcelona,Hotel,4.0,4.5,1.2,132,4.882801922586371
1353,2017-NOV-weekend,Barcelona,Hotel,4.0,4.5,1.2,142,4.955827057601261
1353,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.5,1.2,280,5.634789603169249
1353,2017-DEC-holiday,Barcelona,Hotel,4.0,4.5,1.2,132,4.882801922586371
1354,2017-NOV-weekday,Barcelona,Hotel,3.0,4.4,0.7,94,4.543294782270004
1354,2017-DEC-holiday,Barcelona,Hotel,3.0,4.4,0.7,104,4.6443908991413725
1354,2017-NOV-weekend,Barcelona,Hotel,3.0,4.4,0.7,125,4.8283137373023015
1355,2017-NOV-weekday,Barcelona,Hotel,4.0,4.4,0.7,103,4.634728988229636
1355,2017-NOV-weekend,Barcelona,Hotel,4.0,4.4,0.7,114,4.736198448394496
1355,2017-DEC-holiday,Barcelona,Hotel,4.0,4.4,0.7,110,4.700480365792417
1355,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.4,0.7,196,5.278114659230517
1356,2017-DEC-holiday,Barcelona,Hotel,4.0,4.6,1.1,104,4.6443908991413725
1356,2017-NOV-weekend,Barcelona,Hotel,4.0,4.6,1.1,125,4.8283137373023015
1356,2017-NOV-weekday,Barcelona,Hotel,4.0,4.6,1.1,104,4.6443908991413725
1356,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.6,1.1,278,5.627621113690637
1357,2017-DEC-holiday,Barcelona,Hotel,4.0,4.3,1.1,97,4.574710978503383
1357,2017-NOV-weekday,Barcelona,Hotel,4.0,4.3,1.1,97,4.574710978503383
1357,2017-NOV-weekend,Barcelona,Hotel,4.0,4.3,1.1,123,4.812184355372417
1358,2018-JUNE-weekend,Barcelona,Apartment,4.0,4.1,1.1,219,5.389071729816501
1358,2017-NOV-weekday,Barcelona,Apartment,4.0,4.1,1.1,136,4.912654885736052
1358,2017-DEC-holiday,Barcelona,Apartment,4.0,4.1,1.1,117,4.762173934797756
1358,2017-NOV-weekend,Barcelona,Apartment,4.0,4.1,1.1,136,4.912654885736052
1360,2017-NOV-weekend,Barcelona,Hotel,3.0,4.0,1.4,111,4.709530201312334
1360,2018-JUNE-weekend,Barcelona,Hotel,3.0,4.0,1.4,163,5.093750200806762
1360,2017-NOV-weekday,Barcelona,Hotel,3.0,4.0,1.4,91,4.51085950651685
1360,2017-DEC-holiday,Barcelona,Hotel,3.0,4.0,1.4,71,4.2626798770413155
1361,2017-DEC-holiday,Barcelona,Hotel,4.0,4.1,1.2,115,4.74493212836325
1361,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.1,1.2,242,5.488937726156687
1361,2017-NOV-weekend,Barcelona,Hotel,4.0,4.1,1.2,144,4.969813299576001
1361,2017-NOV-weekday,Barcelona,Hotel,4.0,4.1,1.2,79,4.3694478524670215
1362,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.3,1.2,337,5.820082930352362
1362,2017-DEC-holiday,Barcelona,Hotel,4.0,4.3,1.2,96,4.564348191467836
1362,2017-NOV-weekend,Barcelona,Hotel,4.0,4.3,1.2,108,4.68213122712422
1362,2017-NOV-weekday,Barcelona,Hotel,4.0,4.3,1.2,108,4.68213122712422
