,date,p_SP500,p_MSFT,year,month
2621,2008-06-02,1385.670044,27.799999,2008,6
2622,2008-06-03,1377.650024,27.309999,2008,6
2623,2008-06-04,1377.199951,27.540001,2008,6
2624,2008-06-05,1404.050049,28.299999,2008,6
2625,2008-06-06,1360.680054,27.49,2008,6
2626,2008-06-09,1361.76001,27.709999,2008,6
2627,2008-06-10,1358.439941,27.889999,2008,6
2628,2008-06-11,1335.48999,27.120001,2008,6
2629,2008-06-12,1339.869995,28.24,2008,6
2630,2008-06-13,1360.030029,29.07,2008,6
2631,2008-06-16,1360.140015,28.93,2008,6
2632,2008-06-17,1350.930054,28.799999,2008,6
2633,2008-06-18,1337.810059,28.459999,2008,6
2634,2008-06-19,1342.829956,28.93,2008,6
2635,2008-06-20,1317.930054,28.23,2008,6
2636,2008-06-23,1318.0,27.969999,2008,6
2637,2008-06-24,1314.290039,27.73,2008,6
2638,2008-06-25,1321.969971,28.35,2008,6
2639,2008-06-26,1283.150024,27.75,2008,6
2640,2008-06-27,1278.380005,27.629999,2008,6
2641,2008-06-30,1280.0,27.51,2008,6
2642,2008-07-01,1284.910034,26.870001,2008,7
2643,2008-07-02,1261.52002,25.879999,2008,7
2644,2008-07-03,1262.900024,25.98,2008,7
2645,2008-07-07,1252.310059,26.030001,2008,7
2646,2008-07-08,1273.699951,25.85,2008,7
2647,2008-07-09,1244.689941,25.23,2008,7
2648,2008-07-10,1253.390015,25.450001,2008,7
2649,2008-07-11,1239.48999,25.25,2008,7
2650,2008-07-14,1228.300049,25.15,2008,7
2651,2008-07-15,1214.910034,26.15,2008,7
2652,2008-07-16,1245.359985,27.26,2008,7
2653,2008-07-17,1260.319946,27.52,2008,7
2654,2008-07-18,1260.680054,25.860001,2008,7
2655,2008-07-21,1260.0,25.639999,2008,7
2656,2008-07-22,1277.0,25.799999,2008,7
2657,2008-07-23,1282.189941,26.43,2008,7
2658,2008-07-24,1252.540039,25.440001,2008,7
2659,2008-07-25,1257.76001,26.16,2008,7
2660,2008-07-28,1234.369995,25.5,2008,7
2661,2008-07-29,1263.199951,26.110001,2008,7
2662,2008-07-30,1284.26001,26.23,2008,7
2663,2008-07-31,1267.380005,25.719999,2008,7
2664,2008-08-01,1260.310059,25.440001,2008,8
2665,2008-08-04,1249.01001,25.280001,2008,8
2666,2008-08-05,1284.880005,26.209999,2008,8
2667,2008-08-06,1289.189941,27.02,2008,8
2668,2008-08-07,1266.069946,27.389999,2008,8
2669,2008-08-08,1296.319946,28.129999,2008,8
2670,2008-08-11,1305.319946,27.9,2008,8
2671,2008-08-12,1289.589966,28.120001,2008,8
2672,2008-08-13,1285.829956,27.91,2008,8
2673,2008-08-14,1292.930054,27.91,2008,8
2674,2008-08-15,1298.199951,27.809999,2008,8
2675,2008-08-18,1278.599976,27.690001,2008,8
2676,2008-08-19,1266.689941,27.32,2008,8
2677,2008-08-20,1274.540039,27.290001,2008,8
2678,2008-08-21,1277.719971,27.18,2008,8
2679,2008-08-22,1292.199951,27.84,2008,8
2680,2008-08-25,1266.839966,27.66,2008,8
2681,2008-08-26,1271.51001,27.27,2008,8
2682,2008-08-27,1281.660034,27.559999,2008,8
2683,2008-08-28,1300.680054,27.940001,2008,8
2684,2008-08-29,1282.829956,27.290001,2008,8
2685,2008-09-02,1277.579956,27.1,2008,9
2686,2008-09-03,1274.97998,26.9,2008,9
2687,2008-09-04,1236.829956,26.35,2008,9
2688,2008-09-05,1242.310059,25.65,2008,9
2689,2008-09-08,1267.790039,26.120001,2008,9
2690,2008-09-09,1224.51001,26.1,2008,9
2691,2008-09-10,1232.040039,26.440001,2008,9
2692,2008-09-11,1249.050049,27.34,2008,9
2693,2008-09-12,1251.699951,27.620001,2008,9
2694,2008-09-15,1192.699951,26.82,2008,9
2695,2008-09-16,1213.599976,25.99,2008,9
2696,2008-09-17,1156.390015,24.57,2008,9
2697,2008-09-18,1206.51001,25.26,2008,9
2698,2008-09-19,1255.079956,25.16,2008,9
2699,2008-09-22,1207.089966,25.4,2008,9
2700,2008-09-23,1188.219971,25.440001,2008,9
2701,2008-09-24,1185.869995,25.719999,2008,9
2702,2008-09-25,1209.180054,26.610001,2008,9
2703,2008-09-26,1213.27002,27.4,2008,9
2704,2008-09-29,1106.420044,25.01,2008,9
2705,2008-09-30,1166.359985,26.690001,2008,9
2706,2008-10-01,1161.060059,26.48,2008,10
2707,2008-10-02,1114.280029,26.25,2008,10
2708,2008-10-03,1099.22998,26.32,2008,10
2709,2008-10-06,1056.890015,24.91,2008,10
2710,2008-10-07,996.22998,23.23,2008,10
2711,2008-10-08,984.940002,23.01,2008,10
2712,2008-10-09,909.919983,22.299999,2008,10
2713,2008-10-10,899.219971,21.5,2008,10
2714,2008-10-13,1003.349976,25.5,2008,10
2715,2008-10-14,998.01001,24.1,2008,10
2716,2008-10-15,907.840027,22.66,2008,10
2717,2008-10-16,946.429993,24.190001,2008,10
2718,2008-10-17,940.549988,23.93,2008,10
2719,2008-10-20,985.400024,24.719999,2008,10
2720,2008-10-21,955.049988,23.360001,2008,10
2721,2008-10-22,896.780029,21.530001,2008,10
2722,2008-10-23,908.109985,22.32,2008,10
2723,2008-10-24,876.77002,21.959999,2008,10
2724,2008-10-27,848.919983,21.18,2008,10
2725,2008-10-28,940.51001,23.1,2008,10
2726,2008-10-29,930.090027,23.0,2008,10
2727,2008-10-30,954.090027,22.629999,2008,10
2728,2008-10-31,968.75,22.33,2008,10
2729,2008-11-03,966.299988,22.620001,2008,11
2730,2008-11-04,1005.75,23.530001,2008,11
2731,2008-11-05,952.77002,22.08,2008,11
2732,2008-11-06,904.880005,20.879999,2008,11
2733,2008-11-07,930.98999,21.5,2008,11
2734,2008-11-10,919.210022,21.299999,2008,11
2735,2008-11-11,898.950012,21.200001,2008,11
2736,2008-11-12,852.299988,20.299999,2008,11
2737,2008-11-13,911.289978,21.25,2008,11
2738,2008-11-14,873.289978,20.059999,2008,11
2739,2008-11-17,850.75,19.32,2008,11
2740,2008-11-18,859.119995,19.620001,2008,11
2741,2008-11-19,806.580017,18.290001,2008,11
2742,2008-11-20,752.440002,17.530001,2008,11
2743,2008-11-21,800.030029,19.68,2008,11
2744,2008-11-24,851.809998,20.690001,2008,11
2745,2008-11-25,857.390015,19.99,2008,11
2746,2008-11-26,887.679993,20.49,2008,11
2747,2008-11-28,896.23999,20.219999,2008,11
2748,2008-12-01,816.210022,18.610001,2008,12
2749,2008-12-02,848.809998,19.15,2008,12
2750,2008-12-03,870.73999,19.870001,2008,12
2751,2008-12-04,845.219971,19.110001,2008,12
2752,2008-12-05,876.070007,19.870001,2008,12
2753,2008-12-08,909.700012,21.01,2008,12
2754,2008-12-09,888.669983,20.6,2008,12
2755,2008-12-10,899.23999,20.610001,2008,12
2756,2008-12-11,873.590027,19.450001,2008,12
2757,2008-12-12,879.72998,19.360001,2008,12
2758,2008-12-15,868.570007,19.040001,2008,12
2759,2008-12-16,913.179993,20.110001,2008,12
2760,2008-12-17,904.419983,19.66,2008,12
2761,2008-12-18,885.280029,19.299999,2008,12
2762,2008-12-19,887.880005,19.120001,2008,12
2763,2008-12-22,871.630005,19.18,2008,12
2764,2008-12-23,863.159973,19.280001,2008,12
2765,2008-12-24,868.150024,19.17,2008,12
2766,2008-12-26,872.799988,19.129999,2008,12
2767,2008-12-29,869.419983,18.959999,2008,12
2768,2008-12-30,890.640015,19.34,2008,12
2769,2008-12-31,903.25,19.440001,2008,12
2770,2009-01-02,931.799988,20.33,2009,1
2771,2009-01-05,927.450012,20.52,2009,1
2772,2009-01-06,934.700012,20.76,2009,1
2773,2009-01-07,906.650024,19.51,2009,1
2774,2009-01-08,909.72998,20.120001,2009,1
2775,2009-01-09,890.349976,19.52,2009,1
2776,2009-01-12,870.26001,19.469999,2009,1
2777,2009-01-13,871.789978,19.82,2009,1
2778,2009-01-14,842.619995,19.09,2009,1
2779,2009-01-15,843.73999,19.24,2009,1
2780,2009-01-16,850.119995,19.709999,2009,1
2781,2009-01-20,805.219971,18.48,2009,1
2782,2009-01-21,840.23999,19.379999,2009,1
2783,2009-01-22,827.5,17.110001,2009,1
2784,2009-01-23,831.950012,17.200001,2009,1
2785,2009-01-26,836.570007,17.629999,2009,1
2786,2009-01-27,845.710022,17.66,2009,1
2787,2009-01-28,874.090027,18.040001,2009,1
2788,2009-01-29,845.140015,17.59,2009,1
2789,2009-01-30,825.880005,17.1,2009,1
2790,2009-02-02,825.440002,17.83,2009,2
2791,2009-02-03,838.51001,18.5,2009,2
2792,2009-02-04,832.22998,18.629999,2009,2
2793,2009-02-05,845.849976,19.040001,2009,2
2794,2009-02-06,868.599976,19.66,2009,2
2795,2009-02-09,869.890015,19.440001,2009,2
2796,2009-02-10,827.159973,18.799999,2009,2
2797,2009-02-11,833.73999,19.209999,2009,2
2798,2009-02-12,835.190002,19.26,2009,2
2799,2009-02-13,826.840027,19.09,2009,2
2800,2009-02-17,789.169983,18.09,2009,2
2801,2009-02-18,788.419983,18.120001,2009,2
2802,2009-02-19,778.940002,17.91,2009,2
2803,2009-02-20,770.049988,18.0,2009,2
2804,2009-02-23,743.330017,17.209999,2009,2
2805,2009-02-24,773.140015,17.17,2009,2
2806,2009-02-25,764.900024,16.959999,2009,2
2807,2009-02-26,752.830017,16.42,2009,2
2808,2009-02-27,735.090027,16.15,2009,2
2809,2009-03-02,700.820007,15.79,2009,3
2810,2009-03-03,696.330017,15.88,2009,3
2811,2009-03-04,712.869995,16.120001,2009,3
2812,2009-03-05,682.549988,15.27,2009,3
2813,2009-03-06,683.380005,15.28,2009,3
2814,2009-03-09,676.530029,15.15,2009,3
2815,2009-03-10,719.599976,16.48,2009,3
2816,2009-03-11,721.359985,17.110001,2009,3
2817,2009-03-12,750.73999,17.01,2009,3
2818,2009-03-13,756.549988,16.65,2009,3
2819,2009-03-16,753.890015,16.25,2009,3
2820,2009-03-17,778.119995,16.9,2009,3
2821,2009-03-18,794.349976,16.959999,2009,3
2822,2009-03-19,784.039978,17.139999,2009,3
2823,2009-03-20,768.539978,17.059999,2009,3
2824,2009-03-23,822.919983,18.33,2009,3
2825,2009-03-24,806.119995,17.93,2009,3
2826,2009-03-25,813.880005,17.879999,2009,3
2827,2009-03-26,832.859985,18.83,2009,3
2828,2009-03-27,815.940002,18.129999,2009,3
2829,2009-03-30,787.530029,17.48,2009,3
2830,2009-03-31,797.869995,18.370001,2009,3
2831,2009-04-01,811.080017,19.309999,2009,4
2832,2009-04-02,834.380005,19.290001,2009,4
2833,2009-04-03,842.5,18.75,2009,4
2834,2009-04-06,835.47998,18.76,2009,4
2835,2009-04-07,815.549988,18.76,2009,4
2836,2009-04-08,825.159973,19.190001,2009,4
2837,2009-04-09,856.559998,19.67,2009,4
2838,2009-04-13,858.72998,19.59,2009,4
2839,2009-04-14,841.5,19.35,2009,4
2840,2009-04-15,852.059998,18.83,2009,4
2841,2009-04-16,865.299988,19.76,2009,4
2842,2009-04-17,869.599976,19.200001,2009,4
2843,2009-04-20,832.390015,18.610001,2009,4
2844,2009-04-21,850.080017,18.969999,2009,4
2845,2009-04-22,843.549988,18.780001,2009,4
2846,2009-04-23,851.919983,18.92,2009,4
2847,2009-04-24,866.22998,20.91,2009,4
2848,2009-04-27,857.51001,20.4,2009,4
2849,2009-04-28,855.159973,19.93,2009,4
2850,2009-04-29,873.640015,20.25,2009,4
2851,2009-04-30,872.809998,20.26,2009,4
2852,2009-05-01,877.52002,20.24,2009,5
2853,2009-05-04,907.23999,20.190001,2009,5
2854,2009-05-05,903.799988,19.790001,2009,5
2855,2009-05-06,919.530029,19.790001,2009,5
2856,2009-05-07,907.390015,19.32,2009,5
2857,2009-05-08,929.22998,19.42,2009,5
2858,2009-05-11,909.23999,19.32,2009,5
2859,2009-05-12,908.349976,19.889999,2009,5
2860,2009-05-13,883.919983,19.75,2009,5
2861,2009-05-14,893.070007,20.059999,2009,5
2862,2009-05-15,882.880005,20.219999,2009,5
2863,2009-05-18,909.710022,20.6,2009,5
2864,2009-05-19,908.130005,20.309999,2009,5
2865,2009-05-20,903.469971,20.379999,2009,5
2866,2009-05-21,888.330017,19.82,2009,5
2867,2009-05-22,887.0,19.75,2009,5
2868,2009-05-26,910.330017,20.34,2009,5
2869,2009-05-27,893.059998,20.129999,2009,5
2870,2009-05-28,906.830017,20.450001,2009,5
2871,2009-05-29,919.140015,20.889999,2009,5
2872,2009-06-01,942.869995,21.4,2009,6
2873,2009-06-02,944.73999,21.4,2009,6
2874,2009-06-03,931.76001,21.73,2009,6
2875,2009-06-04,942.460022,21.83,2009,6
2876,2009-06-05,940.090027,22.139999,2009,6
2877,2009-06-08,939.140015,22.049999,2009,6
2878,2009-06-09,942.429993,22.08,2009,6
2879,2009-06-10,939.150024,22.549999,2009,6
2880,2009-06-11,944.890015,22.83,2009,6
2881,2009-06-12,946.210022,23.33,2009,6
2882,2009-06-15,923.719971,23.42,2009,6
2883,2009-06-16,911.969971,23.450001,2009,6
2884,2009-06-17,910.710022,23.68,2009,6
2885,2009-06-18,918.369995,23.5,2009,6
2886,2009-06-19,921.22998,24.07,2009,6
2887,2009-06-22,893.039978,23.280001,2009,6
2888,2009-06-23,895.099976,23.34,2009,6
2889,2009-06-24,900.940002,23.469999,2009,6
2890,2009-06-25,920.26001,23.790001,2009,6
2891,2009-06-26,918.900024,23.35,2009,6
2892,2009-06-29,927.22998,23.860001,2009,6
2893,2009-06-30,919.320007,23.77,2009,6
2894,2009-07-01,923.330017,24.040001,2009,7
2895,2009-07-02,896.419983,23.370001,2009,7
2896,2009-07-06,898.719971,23.200001,2009,7
2897,2009-07-07,881.030029,22.530001,2009,7
2898,2009-07-08,879.559998,22.559999,2009,7
2899,2009-07-09,882.679993,22.440001,2009,7
2900,2009-07-10,879.130005,22.389999,2009,7
2901,2009-07-13,901.049988,23.23,2009,7
2902,2009-07-14,905.840027,23.110001,2009,7
2903,2009-07-15,932.679993,24.120001,2009,7
2904,2009-07-16,940.73999,24.440001,2009,7
2905,2009-07-17,940.380005,24.290001,2009,7
2906,2009-07-20,951.130005,24.530001,2009,7
2907,2009-07-21,954.580017,24.83,2009,7
2908,2009-07-22,954.070007,24.799999,2009,7
2909,2009-07-23,976.289978,25.559999,2009,7
2910,2009-07-24,979.26001,23.450001,2009,7
2911,2009-07-27,982.179993,23.110001,2009,7
2912,2009-07-28,979.619995,23.469999,2009,7
2913,2009-07-29,975.150024,23.799999,2009,7
2914,2009-07-30,986.75,23.809999,2009,7
2915,2009-07-31,987.47998,23.52,2009,7
2916,2009-08-03,1002.630005,23.83,2009,8
2917,2009-08-04,1005.650024,23.77,2009,8
2918,2009-08-05,1002.719971,23.809999,2009,8
2919,2009-08-06,997.080017,23.459999,2009,8
2920,2009-08-07,1010.47998,23.559999,2009,8
2921,2009-08-10,1007.099976,23.42,2009,8
2922,2009-08-11,994.349976,23.129999,2009,8
2923,2009-08-12,1005.809998,23.530001,2009,8
2924,2009-08-13,1012.72998,23.620001,2009,8
2925,2009-08-14,1004.090027,23.690001,2009,8
2926,2009-08-17,979.72998,23.25,2009,8
2927,2009-08-18,989.669983,23.58,2009,8
2928,2009-08-19,996.460022,23.65,2009,8
2929,2009-08-20,1007.369995,23.67,2009,8
2930,2009-08-21,1026.130005,24.41,2009,8
2931,2009-08-24,1025.569946,24.639999,2009,8
2932,2009-08-25,1028.0,24.639999,2009,8
2933,2009-08-26,1028.119995,24.549999,2009,8
2934,2009-08-27,1030.97998,24.690001,2009,8
2935,2009-08-28,1028.930054,24.68,2009,8
2936,2009-08-31,1020.619995,24.65,2009,8
2937,2009-09-01,998.039978,24.0,2009,9
2938,2009-09-02,994.75,23.860001,2009,9
2939,2009-09-03,1003.23999,24.110001,2009,9
2940,2009-09-04,1016.400024,24.620001,2009,9
2941,2009-09-08,1025.390015,24.82,2009,9
2942,2009-09-09,1033.369995,24.780001,2009,9
2943,2009-09-10,1044.140015,25.0,2009,9
2944,2009-09-11,1042.72998,24.860001,2009,9
2945,2009-09-14,1049.339966,25.0,2009,9
2946,2009-09-15,1052.630005,25.200001,2009,9
2947,2009-09-16,1068.76001,25.200001,2009,9
2948,2009-09-17,1065.48999,25.299999,2009,9
2949,2009-09-18,1068.300049,25.26,2009,9
2950,2009-09-21,1064.660034,25.299999,2009,9
2951,2009-09-22,1071.660034,25.77,2009,9
2952,2009-09-23,1060.869995,25.709999,2009,9
2953,2009-09-24,1050.780029,25.940001,2009,9
2954,2009-09-25,1044.380005,25.549999,2009,9
2955,2009-09-28,1062.97998,25.83,2009,9
2956,2009-09-29,1060.609985,25.75,2009,9
2957,2009-09-30,1057.079956,25.719999,2009,9
2958,2009-10-01,1029.849976,24.879999,2009,10
2959,2009-10-02,1025.209961,24.959999,2009,10
2960,2009-10-05,1040.459961,24.639999,2009,10
2961,2009-10-06,1054.719971,25.110001,2009,10
2962,2009-10-07,1057.579956,25.1,2009,10
2963,2009-10-08,1065.47998,25.67,2009,10
2964,2009-10-09,1071.48999,25.549999,2009,10
2965,2009-10-12,1076.189941,25.719999,2009,10
2966,2009-10-13,1073.189941,25.809999,2009,10
2967,2009-10-14,1092.02002,25.959999,2009,10
2968,2009-10-15,1096.560059,26.709999,2009,10
2969,2009-10-16,1087.680054,26.5,2009,10
2970,2009-10-19,1097.910034,26.360001,2009,10
2971,2009-10-20,1091.060059,26.370001,2009,10
2972,2009-10-21,1081.400024,26.58,2009,10
2973,2009-10-22,1092.910034,26.59,2009,10
2974,2009-10-23,1079.599976,28.02,2009,10
2975,2009-10-26,1066.949951,28.68,2009,10
2976,2009-10-27,1063.410034,28.59,2009,10
2977,2009-10-28,1042.630005,28.02,2009,10
2978,2009-10-29,1066.109985,28.219999,2009,10
2979,2009-10-30,1036.189941,27.73,2009,10
2980,2009-11-02,1042.880005,27.879999,2009,11
2981,2009-11-03,1045.410034,27.530001,2009,11
2982,2009-11-04,1046.5,28.059999,2009,11
2983,2009-11-05,1066.630005,28.469999,2009,11
2984,2009-11-06,1069.300049,28.52,2009,11
2985,2009-11-09,1093.079956,28.99,2009,11
2986,2009-11-10,1093.01001,29.01,2009,11
2987,2009-11-11,1098.51001,29.120001,2009,11
2988,2009-11-12,1087.23999,29.360001,2009,11
2989,2009-11-13,1093.47998,29.629999,2009,11
2990,2009-11-16,1109.300049,29.540001,2009,11
2991,2009-11-17,1110.319946,30.0,2009,11
2992,2009-11-18,1109.800049,30.110001,2009,11
2993,2009-11-19,1094.900024,29.780001,2009,11
2994,2009-11-20,1091.380005,29.620001,2009,11
2995,2009-11-23,1106.23999,29.940001,2009,11
2996,2009-11-24,1105.650024,29.91,2009,11
2997,2009-11-25,1110.630005,29.790001,2009,11
2998,2009-11-27,1091.48999,29.219999,2009,11
2999,2009-11-30,1095.630005,29.41,2009,11
3000,2009-12-01,1108.859985,30.01,2009,12
3001,2009-12-02,1109.23999,29.780001,2009,12
3002,2009-12-03,1099.920044,29.83,2009,12
3003,2009-12-04,1105.97998,29.98,2009,12
3004,2009-12-07,1103.25,29.790001,2009,12
3005,2009-12-08,1091.939941,29.57,2009,12
3006,2009-12-09,1095.949951,29.709999,2009,12
3007,2009-12-10,1102.349976,29.870001,2009,12
3008,2009-12-11,1106.410034,29.85,2009,12
3009,2009-12-14,1114.109985,30.110001,2009,12
3010,2009-12-15,1107.930054,30.02,2009,12
3011,2009-12-16,1109.180054,30.1,2009,12
3012,2009-12-17,1096.079956,29.6,2009,12
3013,2009-12-18,1102.469971,30.360001,2009,12
3014,2009-12-21,1114.050049,30.52,2009,12
3015,2009-12-22,1118.02002,30.82,2009,12
3016,2009-12-23,1120.589966,30.92,2009,12
3017,2009-12-24,1126.47998,31.0,2009,12
3018,2009-12-28,1127.780029,31.17,2009,12
3019,2009-12-29,1126.199951,31.389999,2009,12
3020,2009-12-30,1126.420044,30.959999,2009,12
3021,2009-12-31,1115.099976,30.48,2009,12
3022,2010-01-04,1132.98999,30.950001,2010,1
3023,2010-01-05,1136.52002,30.959999,2010,1
3024,2010-01-06,1137.140015,30.77,2010,1
3025,2010-01-07,1141.689941,30.450001,2010,1
3026,2010-01-08,1144.97998,30.66,2010,1
3027,2010-01-11,1146.97998,30.27,2010,1
3028,2010-01-12,1136.219971,30.07,2010,1
3029,2010-01-13,1145.680054,30.35,2010,1
3030,2010-01-14,1148.459961,30.959999,2010,1
3031,2010-01-15,1136.030029,30.860001,2010,1
3032,2010-01-19,1150.22998,31.1,2010,1
3033,2010-01-20,1138.040039,30.59,2010,1
3034,2010-01-21,1116.47998,30.01,2010,1
3035,2010-01-22,1091.76001,28.959999,2010,1
3036,2010-01-25,1096.780029,29.32,2010,1
3037,2010-01-26,1092.170044,29.5,2010,1
3038,2010-01-27,1097.5,29.67,2010,1
3039,2010-01-28,1084.530029,29.16,2010,1
3040,2010-01-29,1073.869995,28.18,2010,1
3041,2010-02-01,1089.189941,28.41,2010,2
3042,2010-02-02,1103.319946,28.459999,2010,2
3043,2010-02-03,1097.280029,28.629999,2010,2
3044,2010-02-04,1063.109985,27.84,2010,2
3045,2010-02-05,1066.189941,28.02,2010,2
3046,2010-02-08,1056.73999,27.719999,2010,2
3047,2010-02-09,1070.52002,28.01,2010,2
3048,2010-02-10,1068.130005,27.99,2010,2
3049,2010-02-11,1078.469971,28.120001,2010,2
3050,2010-02-12,1075.51001,27.93,2010,2
3051,2010-02-16,1094.869995,28.35,2010,2
3052,2010-02-17,1099.51001,28.59,2010,2
3053,2010-02-18,1106.75,28.969999,2010,2
3054,2010-02-19,1109.170044,28.77,2010,2
3055,2010-02-22,1108.01001,28.73,2010,2
3056,2010-02-23,1094.599976,28.33,2010,2
3057,2010-02-24,1105.23999,28.629999,2010,2
3058,2010-02-25,1102.939941,28.6,2010,2
3059,2010-02-26,1104.48999,28.67,2010,2
3060,2010-03-01,1115.709961,29.02,2010,3
3061,2010-03-02,1118.310059,28.459999,2010,3
3062,2010-03-03,1118.790039,28.459999,2010,3
3063,2010-03-04,1122.969971,28.629999,2010,3
3064,2010-03-05,1138.699951,28.59,2010,3
3065,2010-03-08,1138.5,28.629999,2010,3
3066,2010-03-09,1140.449951,28.799999,2010,3
3067,2010-03-10,1145.609985,28.969999,2010,3
3068,2010-03-11,1150.23999,29.18,2010,3
3069,2010-03-12,1149.98999,29.27,2010,3
3070,2010-03-15,1150.51001,29.290001,2010,3
3071,2010-03-16,1159.459961,29.370001,2010,3
3072,2010-03-17,1166.209961,29.629999,2010,3
3073,2010-03-18,1165.829956,29.610001,2010,3
3074,2010-03-19,1159.900024,29.59,2010,3
3075,2010-03-22,1165.810059,29.6,2010,3
3076,2010-03-23,1174.170044,29.879999,2010,3
3077,2010-03-24,1167.719971,29.65,2010,3
3078,2010-03-25,1165.72998,30.01,2010,3
3079,2010-03-26,1166.589966,29.66,2010,3
3080,2010-03-29,1173.219971,29.59,2010,3
3081,2010-03-30,1173.27002,29.77,2010,3
3082,2010-03-31,1169.430054,29.290001,2010,3
3083,2010-04-01,1178.099976,29.16,2010,4
3084,2010-04-05,1187.439941,29.27,2010,4
3085,2010-04-06,1189.439941,29.32,2010,4
3086,2010-04-07,1182.449951,29.35,2010,4
3087,2010-04-08,1186.439941,29.92,2010,4
3088,2010-04-09,1194.369995,30.34,2010,4
3089,2010-04-12,1196.47998,30.32,2010,4
3090,2010-04-13,1197.300049,30.450001,2010,4
3091,2010-04-14,1210.650024,30.82,2010,4
3092,2010-04-15,1211.670044,30.870001,2010,4
3093,2010-04-16,1192.130005,30.67,2010,4
3094,2010-04-19,1197.52002,31.040001,2010,4
3095,2010-04-20,1207.170044,31.360001,2010,4
3096,2010-04-21,1205.939941,31.33,2010,4
3097,2010-04-22,1208.670044,31.389999,2010,4
3098,2010-04-23,1217.280029,30.959999,2010,4
3099,2010-04-26,1212.050049,31.110001,2010,4
3100,2010-04-27,1183.709961,30.85,2010,4
3101,2010-04-28,1191.359985,30.91,2010,4
3102,2010-04-29,1206.780029,31.0,2010,4
3103,2010-04-30,1186.689941,30.540001,2010,4
3104,2010-05-03,1202.26001,30.860001,2010,5
3105,2010-05-04,1173.599976,30.129999,2010,5
3106,2010-05-05,1165.869995,29.85,2010,5
3107,2010-05-06,1128.150024,28.98,2010,5
3108,2010-05-07,1110.880005,28.209999,2010,5
3109,2010-05-10,1159.72998,28.940001,2010,5
3110,2010-05-11,1155.790039,28.879999,2010,5
3111,2010-05-12,1171.670044,29.440001,2010,5
3112,2010-05-13,1157.439941,29.24,2010,5
3113,2010-05-14,1135.680054,28.93,2010,5
3114,2010-05-17,1136.939941,28.940001,2010,5
3115,2010-05-18,1120.800049,28.6,2010,5
3116,2010-05-19,1115.050049,28.24,2010,5
3117,2010-05-20,1071.589966,27.110001,2010,5
3118,2010-05-21,1087.689941,26.84,2010,5
3119,2010-05-24,1073.650024,26.27,2010,5
3120,2010-05-25,1074.030029,26.07,2010,5
3121,2010-05-26,1067.949951,25.01,2010,5
3122,2010-05-27,1103.060059,26.0,2010,5
3123,2010-05-28,1089.410034,25.799999,2010,5
3124,2010-06-01,1070.709961,25.889999,2010,6
3125,2010-06-02,1098.380005,26.459999,2010,6
3126,2010-06-03,1102.829956,26.860001,2010,6
3127,2010-06-04,1064.880005,25.790001,2010,6
3128,2010-06-07,1050.469971,25.290001,2010,6
3129,2010-06-08,1062.0,25.110001,2010,6
3130,2010-06-09,1055.689941,24.790001,2010,6
3131,2010-06-10,1086.839966,25.0,2010,6
3132,2010-06-11,1091.599976,25.66,2010,6
3133,2010-06-14,1089.630005,25.5,2010,6
3134,2010-06-15,1115.22998,26.58,2010,6
3135,2010-06-16,1114.609985,26.32,2010,6
3136,2010-06-17,1116.040039,26.370001,2010,6
3137,2010-06-18,1117.51001,26.440001,2010,6
3138,2010-06-21,1113.199951,25.950001,2010,6
3139,2010-06-22,1095.310059,25.77,2010,6
3140,2010-06-23,1092.040039,25.309999,2010,6
3141,2010-06-24,1073.689941,25.0,2010,6
3142,2010-06-25,1076.76001,24.530001,2010,6
3143,2010-06-28,1074.569946,24.309999,2010,6
3144,2010-06-29,1041.23999,23.309999,2010,6
3145,2010-06-30,1030.709961,23.01,2010,6
3146,2010-07-01,1027.369995,23.16,2010,7
3147,2010-07-02,1022.580017,23.27,2010,7
3148,2010-07-06,1028.060059,23.82,2010,7
3149,2010-07-07,1060.27002,24.299999,2010,7
3150,2010-07-08,1070.25,24.41,2010,7
3151,2010-07-09,1077.959961,24.27,2010,7
3152,2010-07-12,1078.75,24.83,2010,7
3153,2010-07-13,1095.339966,25.129999,2010,7
3154,2010-07-14,1095.170044,25.440001,2010,7
3155,2010-07-15,1096.47998,25.51,2010,7
3156,2010-07-16,1064.880005,24.889999,2010,7
3157,2010-07-19,1071.25,25.23,2010,7
3158,2010-07-20,1083.47998,25.48,2010,7
3159,2010-07-21,1069.589966,25.120001,2010,7
3160,2010-07-22,1093.670044,25.84,2010,7
3161,2010-07-23,1102.660034,25.809999,2010,7
3162,2010-07-26,1115.01001,26.1,2010,7
3163,2010-07-27,1113.839966,26.16,2010,7
3164,2010-07-28,1106.130005,25.950001,2010,7
3165,2010-07-29,1101.530029,26.030001,2010,7
3166,2010-07-30,1101.599976,25.809999,2010,7
3167,2010-08-02,1125.859985,26.33,2010,8
3168,2010-08-03,1120.459961,26.16,2010,8
3169,2010-08-04,1127.23999,25.73,2010,8
3170,2010-08-05,1125.810059,25.370001,2010,8
3171,2010-08-06,1121.640015,25.549999,2010,8
3172,2010-08-09,1127.790039,25.610001,2010,8
3173,2010-08-10,1121.060059,25.07,2010,8
3174,2010-08-11,1089.469971,24.860001,2010,8
3175,2010-08-12,1083.609985,24.49,2010,8
3176,2010-08-13,1079.25,24.4,2010,8
3177,2010-08-16,1079.380005,24.5,2010,8
